krisha07 wrote a review Feb 2016,20,"Amritsar - Mumbai
Domestic
Economy","Amritsar - Mumbai
Domestic
Economy","Amritsar - Mumbai
Domestic
Economy",Very Disappointed,"Even after being an Indian i have always avoided travelling by Air India because the reviews about them have not been good at all. This time somehow got carried away with the rates they were offering, 1 hr before i have to check in i get a call from them that the flight is delayed by 1 hr and so does the connecting flight, i get pissed off because i was not expecting this at all, we reach the airport checked in waiting at the security gate to board but the delay was 1 hr 30 mins . Later reached delhi airport had to get the connecting flight and there was toooo much rush since delhi airport is huge Air india didnt arrange any bus service for passengers to reach their point , annoying..........
Next we reach mumbai will all the irritation but things with air india couldnt stop goin wrong. The flight lands at the international airport where as it was supposed to land in domestic airport. Imagine i had asked my car to pick me from domestic airport but here,too Air india gives no intimation about the flight landing else where....... Unexceptable. PLS MAKE NO TRAVELS WITH AIR INDIA ITS ONLY A LET DOWN TO US INDIANS. by featuring in big movies shouldnt help u make more bussiness SHAME"
ravishankarangadi wrote a review Feb 2016,40,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy",Travel in Maharaja style,"With all the negativity, like flight cancellations, not flying on time, poor maintainance, Still I feel it's the best. Value for for money. With good food, leg room, at the same cost as of our other budget airlines ( if you plan and book early)."
Veeresh M wrote a review Jan 2016,40,"New Delhi - Visakhapatnam (Vizag)
Domestic
Economy","New Delhi - Visakhapatnam (Vizag)
Domestic
Economy","New Delhi - Visakhapatnam (Vizag)
Domestic
Economy",Better leg space and seats,"While the early morning flight was delayed by about 45 minutes because of bad visibility and backlog, once up in the air things were better than before. Air India carries a ""government owned operated"" tag and reputation but it does have its plus points too.

One of them is a higher baggage allowance for domestic flights. Another is competitive fares, schedules and connectivity. Third is a very wide network often serving places other airlines will enter subsequently.

We were on one of the older double-bogey Airbus 320 aircraft, on a flight going ahead to Port Blair, configured for a full economy seating. Breakfast was satisfactory and filling - omelette, peas, potato chips and a bread roll, with coffee to follow.

I quite enjoyed this flight as it takes the tension out of trying to figure out what to order onboard. Also, once the service is done, the airplane becomes a quiet place.

Clean aircraft."
RaviA0610 wrote a review Jan 2016,30,"Dhaka City - Kolkata
Asia
Economy","Dhaka City - Kolkata
Asia
Economy","Dhaka City - Kolkata
Asia
Economy",If only the airline was run by professionals,"The airline was once famed for its ""Maharajah"" class of service, and in its halcyon days was considered one of the world's leading airlines. It was a Government enterprise even then, but sadly most of the staff today are indifferent.

However, the pilots and crew of this flight were quite professional, and it was a pleasant surprise to be treated to this level of service and professionalism. May their tribe increase, and I hope and pray this airline once again rises like a phoenix from its ashes."
Ritesh wrote a review Jan 2016,30,"Mumbai - Dubai
International
Business Class","Mumbai - Dubai
International
Business Class","Mumbai - Dubai
International
Business Class",Typical Govt carrier,Good airbus. Equally bad in flight service. Flight was delayed more than 2 hrs. We were made to seat outside flight. There was no information about the delay. Later was told that it was technical fault.
LaurieLuton wrote a review Jan 2016,30,"London - New Delhi
International
Economy","London - New Delhi
International
Economy","London - New Delhi
International
Economy",POOR SERVICE,I have now flown with this airline four times and if there was an alternative I would try them. Service has been poor on all four flights this last one took the lowest. When the stewardess came round she took my tray and promptly turned it upside down on the empty seat next to me spilling the contents on the seat. She then wiped it of leaving a squidgy mess on the seat and that was it. I pity the poor person who next had to sit there. Even though they have Dream-liners on this route they are very tarnished with pieces of plastic coming loose and sinks stuck together with duck-tape. Service is very poor with only one cup of tea and usually drinks seem to be at a premium. The selection of films to watch is very limited for western people even though flying from the west
tarakeshwarsingh wrote a review Jan 2016,30,"Kolkata - Paris
International
Business Class","Kolkata - Paris
International
Business Class","Kolkata - Paris
International
Business Class",A good Airline with lousy Ground Staff,"We were a group of four travelling to Paris on 21st December. A request had been made for a wheel chair which was confirmed but there was none either at Kolkata , Delhi or Paris. The ground staff both in Kolkata and Delhi are horrible and need to be actually thrown out. I travel at least four times to London on AIR INDIA on Business Class. I happen to be one of those passengers who will only travel the National Carrier, and have noticed that whereas the inflight is gradually improving the ground handling is deteriorating"
Rinky S wrote a review Jan 2016,10,"Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy",Always delayed,"The flight got delayed at the source airport only and there was no information. When I was about to reach delhi it got diverted to Amritsar due to fog. At Amritsar airport, all the passengers were asked to get down and we spent that night laying down at the floor & baggage belt. There was no arrangements from the flight company. Next day at around 11 AM, we were offered poori sabji, that's it. Big NO to air India flight. I would prefer not to travel than travelling through Air India."
travelMakesWiser wrote a review Jan 2016,40,"Hyderabad - Bengaluru
Domestic
Economy","Hyderabad - Bengaluru
Domestic
Economy","Hyderabad - Bengaluru
Domestic
Economy",On time experience,"The Good:
* Flight kept its time
* Good in flight food
* Fast check in experience

Not so good:
* I did not find a charging point at seats"
Sreenath Raghunath wrote a review Jan 2016,50,"Mumbai - Mangalore
Domestic
Economy","Mumbai - Mangalore
Domestic
Economy","Mumbai - Mangalore
Domestic
Economy",Good airline for domestic,"Best Domestic service in india. Good Food , There a screen for watching movies playing games etc overall good service"
