ajkumar991 wrote a review Jul 2016,50,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Excellent Experience,"The staff was very courteous, flight was on time, everything was neat and clean. The flight staff was attentive to your needs and the quality and quantity of food was great.Overall a great time travelling with Vitara"
cbs1306 wrote a review Jul 2016,50,"Srinagar - New Delhi
Domestic
Economy","Srinagar - New Delhi
Domestic
Economy","Srinagar - New Delhi
Domestic
Economy",Our aborted Trip to Srinagar,"We had meticulously planned our trip to Srinagar and made all reservations well in advance.Just two days to go,we had to call off the trip due to adverse travel advisory arising from a sudden law and order situation in Kashmir region.We were holding non refundable promotional fare ,but the airline promptly made us a full refund."
Saurabh S wrote a review Jul 2016,40,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",Good first experience,"Flight was pleasant, smooth journey from check in to check out. Food could have been better, tried the non veg fare, contained egg omelette, Taste was bland as per Indian standards, but condiments were available and were given when asked.

Staff was courteous and professional throughout the flight.

for inflight entertainment you could use their internal wifi on your personal device but choices in terms of content were limited. also personally i would try to avoid using my phone/laptop for in-flight entertainment as i would need the battery to last my whole working day."
SurpreetSingh wrote a review Jul 2016,50,"New Delhi - Mumbai
Domestic
Business Class","New Delhi - Mumbai
Domestic
Business Class","New Delhi - Mumbai
Domestic
Business Class",A refreshing experience,"It was really a refreshing experience. From check-in to boarding it was pretty smooth.
The moment I boarded I was offered a lemon mint drink & water followed by a cold towel, I would have liked a hot towel instead.
The seats were comfortable yet the legroom I found in the front row wasn't anything great especially after the lower half extended for leg support.
The attendant asked me what would I like to have after she showed me the menu which just had 6 items including beverages which I feel is disappointing. Out of which she did not have Paneer wrap. But she managed some been chat from the captains cabin for me showing that they really did try to make it up for the gap in all of that."
amanmehta_del wrote a review Jul 2016,50,"Bengaluru - New Delhi
Domestic
Premium Economy","Bengaluru - New Delhi
Domestic
Premium Economy","Bengaluru - New Delhi
Domestic
Premium Economy",Excellent flight,"This new airline is really awesome, The premium economy provides real luxury and food is very nice. The hospitality provided by airline crew is awesome. They are very nice."
kamalahuja2015 wrote a review Jul 2016,50,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",SHIRDI TRIP,"New but good airline however small network but surely expend time by time aircraft are new and interior are also good,food quality is good and service standards of staff are excellent on board...All the best for future"
nononsensetraveller wrote a review Jul 2016,50,"New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy",Excellent service in Premier Economy,Service though slow was good and impressive. The planes are well maintained and clean and fresh. The curtains separate you from the business class. Upholstery is of good quality. Lack of inflight entertainment system is noticed.
RohitSarawgi wrote a review Jul 2016,50,"New Delhi - Guwahati
Domestic
Premium Economy","New Delhi - Guwahati
Domestic
Premium Economy","New Delhi - Guwahati
Domestic
Premium Economy",My current favourite airline,"The king of good times at its peak would be jealous of the service Vistara today. Yes, they do not offer porch side pick up, etc but vistara get its basic right. Ive flown in all their 3 classes - economy, premium economy and business at different times and the service was impeccable in all 3 classes. Quick efficient staff, smooth check in process, minimal waiting time in economy queue, a good lounge at Gate 41 and the airline seats, from economy to business are the best in domestic sectors. refreshing change is their food. Reminds me of the quality of the old jet airways in flight food. Cant wait for them to start flying international and increase their domestic connectivity."
Jay K wrote a review Jul 2016,40,"New Delhi - Kolkata
Domestic
Premium Economy","New Delhi - Kolkata
Domestic
Premium Economy","New Delhi - Kolkata
Domestic
Premium Economy",Was a pleasing experience,"I am a frequent flyer and mostly prefer flying Jet Airways. It was my 1st flight on Vistara and i was booked on Premium Economy.

1. The color theme they use - Purple - makes the overall experience lively and Up Class
2. The Aircraft was well maintained and very clean
3. The food and beverages served again made a difference but the Dessert served by them during this flight was extremely non-eatable (Dry Sweet Seviyan)

Overall a good value for money"
Anant Joshi wrote a review Jul 2016,50,"Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy",When Tatas enter any business .. they do it with Heart,"Great Service, Well Mannered Staff, and served Hot Delicious Indian food.

Airline is not so old as others in India but surely is a future star."
Frequentflyer005 wrote a review Jul 2016,50,"New Delhi - Chandigarh
Domestic
Economy","New Delhi - Chandigarh
Domestic
Economy","New Delhi - Chandigarh
Domestic
Economy",Good Quality Airline!,"That the Tatas are flying once again gives me immense pride and happiness! Vistara will surely carve a niche for itself with the kind of customer experience they are offering. They have an amazing lounge at the T3 airport. Boarding and checkin was smooth. One thing that really stands out is the legroom in Economy Class! Not much in-flight entertainment options though. Just a magazine, when they could have video screens with full entertainment system easily. Food was limited to cookies and an appy fizz since it was a short haul flight to Chandigarh. But I will give them prompt and friendly service and flight smooth and on time. Overall enjoyed flying with them and would consider again for flying."
Krishang V wrote a review Jul 2016,10,"Kochi (Cochin) - New Delhi
Domestic
Economy","Kochi (Cochin) - New Delhi
Domestic
Economy","Kochi (Cochin) - New Delhi
Domestic
Economy",Disaster airlines. Not worth a single penny,"Crappy airlines the legroom and cushioning off seat was less than Indigo.The premium economy buisness class all had the same seats. The buisness did not have entertaintment system.The food was same for all passengers.They charged 2000
more for premium economy because they would give you a wet towel and juice and a coke if you wanted to buy.Coming to the buisness class as I told you seats were same just a bit more cushioning . The service was same.The Seats just reclined more .It was the buisness class the worst I had ever seen .The kids on the plane shreiking and shouting. There was a 5yr old boy who was crying because he had a wet diaper the parents did not bother to take him to the restroom.They infact changed the diaper there.The whole flight was stinking of poo and pee .My mom infact felt like puking.
The food was very bad if you took the veg or non veg the matatar paneer was stale the bread was bad the sevayin were also bad the chicken and rice were also stale. the service was average for buisness bad for premium economy and terrible for economy.I even tried to ask for water I pressed the button and no one replied .
Never take this disastrous poo poo airline !!!"
Praveen K wrote a review Jul 2016,50,"Bagdogra - New Delhi
Domestic
Economy","Bagdogra - New Delhi
Domestic
Economy","Bagdogra - New Delhi
Domestic
Economy",vistala is a new but top of the line airline,"This is new but really top of the line airline. Its punctual and meals offered are creative.
The airport counter also helped me out at the bagdogra airport. The seats offer good legroom space."
akashd_agg wrote a review Jul 2016,40,"Bengaluru - Bagdogra
Domestic
Economy","Bengaluru - Bagdogra
Domestic
Economy","Bengaluru - Bagdogra
Domestic
Economy",Felt full service in budget,"On time, polite staff, clean aircraft and good food. Handled baggage well... Good Going...

We only had one issue where we were asked to collect the checkin baggage at Delhi Airport before we board next leg in morning as they do not have lockers at Delhi Airport. But I would discount that for now as they are in process of settings up."
Ansul Goyal wrote a review Jun 2016,50,"New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy","New Delhi - Kolkata
Domestic
Economy",Romance of air travels returns with Vistara,"Vistara brings back the romance and thrill of air travel with its excellent service quality. Option of 3 separate cabin class give the customer much desired choice. I personally traveled Economy but was presently surprised with the leg room and quality of food on offer. The fleet consists of all brand new planes which are well maintained.
Overall it was a pleasure travelling with Vistara which provides a welcome change from uncomfortable cattle class offered by airlines like Indigo and Spicejet"
K4v1t4 wrote a review Jun 2016,50,"Mumbai - New Delhi
Domestic
Business Class","Mumbai - New Delhi
Domestic
Business Class","Mumbai - New Delhi
Domestic
Business Class",Changed my Vistara!,"Travelled business class in this 3 class service from Bombay to Delhi.

Excellent service & very clean aircraft with leather seats and plenty of legroom. No personal tv screens but they do give you a pre-programmed Samsung tablet and headphones.

Fabulous dining options and delicious banana smoothies on board!

Very impressed indeed! Used to fly only indigo on domestic routes but this airline has definitely got a new fan.

Keep it up Vistara!"
Pradip A wrote a review Jun 2016,50,"Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy",Pleasant Journey,"Very Pleasant Travel, I Traveled from Pune to Delhi & Delhi to Pune. Both side journey was good. Staff, cleanliness, comfort everything was good.

Food served was really good. While on return journey I asked for some snacks instead of proper food as I was on Fast, & they did served me with Fruits & Juices."
anita g wrote a review Jun 2016,50,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Great In flight experience,"if you ever have a choice to fly with an airline with cheap airfare vis a vis Vistara- choose Vistara. So happy am i with their overall experience that i make it point to schedule my travel date and time as per vistara availability. On the domestic front- vistara is a clear winner in terms of their timings , announcements, attendant courtesy, food, consumer interactions and basically everything that has to do with flying. the only piece lacking is the absence of any audio visual console that could have been a boon especially on long flights but even that does not take away from the rich user experience the vistara crew provides. keep up the good work guys!!"
Marcia R wrote a review Jun 2016,50,"Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy",Warm hospitality & amazingly comfortable,"It was my first flight with Vistara and I was truly in for a surprise. My fiance had booked my tickets to visit my family in Delhi for my birthday. We had got an economical fair and I thought it will be similar to the other budget airlines but I must say, Vistara is a class apart. I often fly to Delhi to visit my family and also fly for work to domestic locations.

Vistara was my best journey. Classy, comfortable seats, good food, warm service and hospitality. It was amazing and I also got a gift since it was one of their first flights to New Delhi. I guess I was lucky to get a good inaugural deal but I would still respect them for the service."
EshaanP wrote a review Jun 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Budget carrier with the facilities of a Full-service carrier!,"After Kingfisher airlines stopped its operations, I was eagerly waiting for the next best airline which would go out of its way to please their customers and Vistara has filled in the shoes, and pleased even more than Kingfisher ever has!
The service is great and their on-time performance is commendable.
The in-flight meal provided is tasty and filling and the staff is extremely amicable.
I would definitely recommend one and all to try Vistara in the future."
Deepak T wrote a review Jun 2016,40,"Ahmedabad - Chandigarh
Domestic
Premium Economy","Ahmedabad - Chandigarh
Domestic
Premium Economy","Ahmedabad - Chandigarh
Domestic
Premium Economy",comfort @ low cost,"Very comfortable travel with tea n breakfast served in nice packing .Punctual in timings .One feels little pampered by nice service. Absolute politeness and a feeling of valuable guest of the Airline.

Very good travel experience. Try yourself n feel good."
Raahi_cc wrote a review Jun 2016,50,"Bengaluru - Mumbai
Domestic
Premium Economy","Bengaluru - Mumbai
Domestic
Premium Economy","Bengaluru - Mumbai
Domestic
Premium Economy",flying high,"Vistara will surely and steadily be a name to recon with class service, eye for detail and customer experience.

As I recon In one of my customer service sessions as a trainer have always mentione the moment of truth of customer service which is

"" When a customer makes it a custom to come visit you place you have achieved customer service""

You have earned a loyal customer"
Namsh26 wrote a review Jun 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Experience was good,"This is was my first experience with Vistara and i felt the flight was very comfortable. The air hostess was smiling all the time and handling guests with patience, which was a welcome change as these days hostesses in domestic flights hardly care"
Rakesh Punia wrote a review Jun 2016,50,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",The velvet experience!!,"Right from booking until exiting the terminal, we had awesome experience with India's youngest full service airliner. I travelled with my better-half for visit to my native place on a round trip BOM - DEL - BOM in April 2016 and we had a seamless smooth sojourn. The hospitality, the cleanliness, punctuality and delicious food on board are few of the features we would like to mention. Just keep it up Vistara!!"
Gautam1306 wrote a review Jun 2016,40,"New Delhi - Bagdogra
Domestic
Economy","New Delhi - Bagdogra
Domestic
Economy","New Delhi - Bagdogra
Domestic
Economy",Prompt service with a smile!,"The overall experience was very good. The staff was very courteous and helpful. The aircraft was clean and the flights were on time. As a matter of fact, on our return flight, the total duration was 2 hours 20 minutes but we covered the distance in 1 hour 45 minutes.

I was only left wondering whether the pilot took a shortcut or what! All in all good services for a fair price. Look forward to flying on Vistara again!"
Sumant S wrote a review Jun 2016,40,"Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy",Nice airline,"The charming ladies welcome you on board with smile..
The service and food is great ..

I had bad experience with them as twice my flight was delayed by over an hour...
Need to work on the punctuality else all other things are good.."
ASK_Dreamliner wrote a review Jun 2016,50,"Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Clean, Good Service and Professional",The Airline staff is excellent and very professional. The services are really good and their website is very user friendly unlike other domestic airlines who take ages to realize that customer digital experience is of utmost importance. Their frequent flyer program doesn't seem to be very appealing but they will evolve. No complaints with this airline and I would recommend everyone to give them a try for sure.
Mohammed96 wrote a review Jun 2016,50,"Bengaluru - Mumbai
Domestic
Premium Economy","Bengaluru - Mumbai
Domestic
Premium Economy","Bengaluru - Mumbai
Domestic
Premium Economy",Feel like I'm in cloud nine,"I thank to Tata group to give such a excellent and beautiful airline , Nice ambiance , food and service . Thank to the Vistara group that three time they upgraded my class from Economy to Premium . Its very cheap and feel like very comfortable and thanks to Air hostess and cabin crew members who behave very politely and serves the food in excellent manner. Try Vistara ."
Vishy_2016 wrote a review Jun 2016,30,"Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy",A Welcome Chnage,"Vistara in a very short time had earned a reputation of one the newest and the best full service carrier in India. Coupled with that thoughts and a good fare i embarked on journey on Vistara. Dedicated check in counters at the Swanky Terminal 2 at Mumbai added to the experience. Precept for a small jittery of seat assignment, the overall experience was good. The food quality was good and so was the quantity. All in All a very refreshing experience. Shall look forward to my next travel with Vistara."
sinhaop wrote a review Jun 2016,50,"Varanasi - New Delhi
Domestic
Economy","Varanasi - New Delhi
Domestic
Economy","Varanasi - New Delhi
Domestic
Economy",One of the best low cost airlines,"One of the best low cost airline. New Aircraft,more legrooms, best cleanliness, tasty and hot food and courteous and helpful staff. Wireless entertainment system on your smartphone."
Abhay Singh wrote a review Jun 2016,50,"Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy",Best in India,"Have been flying with them for quit some time, they are probably the best in India right with there on flight service, seating comfort, leg room & food (both in choices & quality)"
PiyushKTiwari wrote a review Jun 2016,50,"New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy",Refreshing change,"One of the rising Airlines in India.. They are a partnership between Singapore Airlines and Tata group (the most respected company in India), they are surely making a difference on air.. The ambience on board is very pleasing and welcoming, there is a little more leg room than the other airlines, the seats have head roll support and the on board crew is good and hospitable..."
Anish Garg wrote a review Jun 2016,20,"New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy",Mr. Anish Garf,"Hello,
I am Anish Garg. My Pnr was 6NIJU8.I travelled to Mumbai from New Delhi in flight UK943 departed from New Delhi at 07:35 am on 25 May 2016.
This was my 3rd experience with Vistara.
But this time the experience was pathetic. I was happy to get upgraded to premium economy class at the time of check in. But onboard the things are quite different. In 2 hour flight i got the meal 80 minutes after take off. And the crew expect me to have that meal in 10 minutes so that they can clear on time. And they started clearing when the aircraft is preparing for landing and changing directions. All the food basket and trays are falling and they are unable to control.
I was shocked to see that. I didn't expected this type of hospitality from Vistara. The crew members should be trained enough.
I will have to rethink about traveling with Vistara again. Very disappointed.

Passenger Name: Mr. Anish Garg
Contact no: 9999807886
Email: anish_jewels@yahoo.in"
rahulchauhan007 wrote a review Jun 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Very professional,Good flight. On time performance. A very much required change from the services currently being provided.
rishavmahajan wrote a review Jun 2016,50,"New Delhi - Kochi (Cochin)
Domestic
Economy","New Delhi - Kochi (Cochin)
Domestic
Economy","New Delhi - Kochi (Cochin)
Domestic
Economy",best domestic carrier,"dot on time..clean cabins,friendly staff,food was really good especially the desert..entertainment services on board are excellent..will surely prefer vistara over any airline"
KiranPenumarty wrote a review Jun 2016,50,"Bengaluru - Srinagar
Domestic
Premium Economy","Bengaluru - Srinagar
Domestic
Premium Economy","Bengaluru - Srinagar
Domestic
Premium Economy",best airline in india. this coming from an ex-jet airways platinum customer,"very happy with the airhostesses, food on the plane and general service. on time, packed food without asking for my baby as he was sleeping through the service."
Richa S wrote a review Jun 2016,50,"Mumbai - Srinagar
Domestic
Premium Economy","Mumbai - Srinagar
Domestic
Premium Economy","Mumbai - Srinagar
Domestic
Premium Economy",Great Hospitality - Best comfort,"Well from where do i begin with, its very difficult to mention the great service / facility and hospitality provided by Vistara family. we really had a good time flying with them. Aircraft is very Spacious and equipped with good facilities and has simple yet elegant interiors. seats were very comfortable, even for kids. Pilots and crew members were much professional. they knew their role perfectly, and living upto the expectations. be it safety instruction / warning, serving meals, providing any help to kids or adults, older people. Pilots were very proficient that while our journey from delhi to Srinagar, climate wasnt good due to thunderstorm and flight was lil shaky, and we all were very nervous and scared to death. but the way they handled the situation and made our journey worth and safe by taking care of it very nicely. Eventually our trust grew for the airline and their staff. Food was very yummy and upto the mark, (Veg and Non Veg both) we have also requested for child meal which was also good and as per the child's requirement, only my concern was for my baby who is 2 year old, for him i wanted food items like Idli, French fries or Medu wada so that kids of the similar age group kids can have it happily, since they served Pizza and Chole which my baby didn't eat, as he is not used to of eating such food like other kids and ended up having black forest pastry, which he loved the most. but overall our journey was very pleasant and satisfying with Vistara. Looking fwd for more lovely trips with lovely people and airline."
josephbosco wrote a review Jun 2016,30,"Mumbai - Kochi (Cochin)
Domestic
Economy","Mumbai - Kochi (Cochin)
Domestic
Economy","Mumbai - Kochi (Cochin)
Domestic
Economy",Too many flies in the flight,"I was upgraded to Business class which in fact was just the front rows of the economy class. Nothing great except that there were comfortable leg spaces.
My sleep was continuously disturbed by many flies inside the aircraft. The only thing that the air hostess could do was to smile and say sorry.
While the food was good, the containers were so very narrow that even the spoon could not slide in easily. Why serve food in such small quantiies, I wonder.
Punctuality was good.. Smooth landing."
DelhiFoodGuides wrote a review Jun 2016,50,"Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy",Flying comfort,"This new airline has kept the flyers comfort and care as their priority. From taking boarding pass to picking luggage on reaching the destination, vistara ensures that you are treated with utmost care and precision."
RICARDO D wrote a review Jun 2016,50,"Kochi (Cochin) - Mumbai
Domestic
Premium Economy","Kochi (Cochin) - Mumbai
Domestic
Premium Economy","Kochi (Cochin) - Mumbai
Domestic
Premium Economy",Amazing airline to fly by.....,To start with we were surprised by the upgrade from economy to Premium Economy. Flt on time......service very good. Air-hostess very kind. Smooth takeoff and landing.
Pranjal wrote a review Jun 2016,50,"Srinagar - Varanasi
Domestic
Premium Economy","Srinagar - Varanasi
Domestic
Premium Economy","Srinagar - Varanasi
Domestic
Premium Economy",Extraordinary Airline!,One of the best aircrafts I have ever sat in. The landing and take off was super smooth and facilities for premium economy class were better than others.
nikhil m wrote a review Jun 2016,50,"New Delhi - Goa
Domestic
Premium Economy","New Delhi - Goa
Domestic
Premium Economy","New Delhi - Goa
Domestic
Premium Economy",Best Airline travelled so far,"Vistara is the best air line I've traveled so far withing India. The hospitality, the service and the food everything was just perfect. The airline is bit expensive if you compare with the other airlines but believe me, its worth it.The flight was on time and moreover my ticket was upgraded from economy to premium economy as I am silver member of Vistara."
K-IRON wrote a review Jun 2016,20,"New Delhi - Kochi (Cochin)
Domestic
Economy","New Delhi - Kochi (Cochin)
Domestic
Economy","New Delhi - Kochi (Cochin)
Domestic
Economy",Economy class poor,"After even the travel agents advice I went ahead with vistara economy class but to my disappointment. The seats were pre alloted without my consent in middle seat which I hated.even after my repeated request they denied my request.
I would rather go on any other budget airline and sit on aisle seat for better comfort and may be in front rows.
The food was not very great.Spice jets choice seems far tempting even though it's chargeable.
As it was via flight took more time.Next time would take direct flight for saving time as fare doesn't offer any saver.

So Vistara economy class for the price is not worth when compared to budget airlines cost and comfort."
fun_travel_explorer wrote a review Jun 2016,40,"New Delhi - Bengaluru
Domestic
Premium Economy","New Delhi - Bengaluru
Domestic
Premium Economy","New Delhi - Bengaluru
Domestic
Premium Economy",Airline with full service,"Flew from Delhi to Bangalore on a leisure trip. Opted for premium economy, as i found it to be value for money and i wanted to experience how the indian airlines do in this segment. Right from having a seperate check-in counter to faster access to security check at the airport, the service was really impressive. on-board the aircraft, the service was very good as well. the crew were very courteous and made sure the flight was an enjoyable one. the food was also different from the one i have had in India. i recommend this for anyone wh wants a different experience on the Indian skies.
my only suggestion to the airline is that, they should operate to more places :) currently i'm limited to fly with them in 2 or 3 sectors."
Kunal G wrote a review May 2016,50,"New Delhi - Guwahati
Domestic
Premium Economy","New Delhi - Guwahati
Domestic
Premium Economy","New Delhi - Guwahati
Domestic
Premium Economy",Amazing Hospitality,"great flying experience, amazing food, amazing hospitality. flights are clean and spacious. the crew is very helpful."
Kondraju Y wrote a review May 2016,40,"Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy","Hyderabad - New Delhi
Domestic
Economy",Happy Fly,It is very nice flight. Chosen this airline for first time. Leg Space & Food & Seat space everything is attractive. In return also taken the same Vistara. Very Happy Travel.
Abhijeet S wrote a review May 2016,50,"Pune - New Delhi
Domestic
Premium Economy","Pune - New Delhi
Domestic
Premium Economy","Pune - New Delhi
Domestic
Premium Economy",Excellent professionalism and comfort,"Nice leg room, polished & professional crew and comfortable journey and announcements. After a long time a domestic Airlines I saw of this class. Its better in all angles than several so-called Low Cost Carriers as the fare also is surprisingly better than Indigo"
Jesthi wrote a review May 2016,50,"Bhubaneswar - New Delhi
Domestic
Premium Economy","Bhubaneswar - New Delhi
Domestic
Premium Economy","Bhubaneswar - New Delhi
Domestic
Premium Economy",Refreshing change from IndiGo,"Vistara is a welcome change from IndiGo. As soon as Vistara started operations from Bhubaneswar I booked with them. The price is about 200-300 rupees higher than Indigo but worth every extra penny spent.

The leg room very good. No cramped up space.
The cabin are neatly done & simply decorated.
Quality food served free-of-cost.

Wonderful experience. Would fly with them whenever I have to fly."
SamSridharan wrote a review May 2016,40,"Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy",A review of flying the new feeling,"I had originally booked myself on an evening flight on another airline but decided to take a morning #AirVistara flight instead. I took the decision one day prior to departure and found that the #AirVistara economy class pricing to be much lower than competition – about 15% lower approx. I made my booking on #Cleartrip of course – there is just no other site that is as well designed and intuitive. I put in my FF number on #Cleartrip while booking – usually the airline systems pick this up. The #AirVistara systems didn’t seem to, though.

Web-check in – I had to go to the #AirVistara site to do a seat assignment and check-in. The #AirVistara web-site is really slow and not built keeping the slowness of Indian internet in mind. Too many clunky images that take far too long to download. Once I was inside the web-checkin flow I felt that the flow was not intuitive. I had to first update the FF number – which is a separate funnel from the seat and meal selection. The seat selection is also not intuitive – there is a small box that logically looks like the place to click, but it is not. I was web checking-in about 14 hours prior and noticed that there were hardly any seats that were available – I counted less than a dozen. Is that because the airline system auto-allocates? I know from experience that so many people could not have checked in by themselves so much in advance. The exit row is not available for selection. This, for me, is a big negative as that is the seat that I select all the time and have no qualms about paying the extra charge for that comfort. After I finished checking-in I saw multiple options for delivery of the boarding pass (including an Apple Passbook feature) which I felt was well thought through. I couldn’t print the boarding pass as I didn’t have access to a printer and thought that I would do that at the airport kiosk.

Airport check-in – At the airport, I couldn’t see #AirVistara enabled in the kiosk. A big miss in my opinion, esp. if the core target audience is corporate & business travellers who have probably forgotten what it is like to stand in a check-in queue. At the check-in counter, I checked if the 11F that I had been allotted (thanks to someone in the #AirVistara team allotting this when we called them) was an exit row – and the agent was a bit confused, probably because of the LOPA changes currently underway (the airline is changing to a different seat configuration across their fleet). The service was, however, polite and courteous – definitely a few notches better that my recent experiences with other airlines.

Before the flight – The boarding process was smooth. Not sure if it was because there was no queue and I could walk straight through. The aircraft had a nice clean and fresh look to it and the welcome was warm and friendly. The exit row instructions were delivered personally rather than like a classroom that some airlines do these days. It was delivered well except that the attendant didn’t really make eye-contact all the time – doesn’t leave the right impression if the delivery is to be personal. Asked for some water before we took off and didn’t get it – maybe I was too close to push-back. Even if it was, would have been good to hear from the attendant that I would get it once we take off. I have never been a big fan of leather seats – feel that the leather makes the seat feel very hard, which is how the seats felt to me on the #AirVistara aircraft. The seats needed to be pushed very hard to get them to recline – not sure if that is the way they are designed or if it needs some looking into.

In the air – We pushed back ahead of time and were taxiing on the runway at the STD. That is something that one expects of a base departure anyways. There were only 7 exit row seats occupied which meant that I would have no one in the seat next to me – on a 2:30 long flight that was a luxury. This was in line with the occupancy in the Economy Cabin (I counted about 75 people) – which for a prime-time, week-day, inter-metro flight is a big commercial red flag. With extremely competitive pricing, why was it that #AirVistara was not able to fill the economy cabin? Is there a brand / marketing issue? Did they bank too much on last-minute demand that they forgot to get their share of the advance-booking travellers? Can’t really be an awareness issue as they have now been around for more than 15 months.

Food service – Carts were promptly rolled out as soon as we were airborne and I was served a veg breakfast as requested. My first impression was “Oh my god, the packaging is way too excessive”. Well designed for sure, but there must be other ways of delivering this that is far more ecologically responsible. The cutlery says “oxo-biodegradable pouch & cutlery – contributing to a sustainable planet’. Come on, we are just fooling ourselves if we seriously believe this. The poha and rava kesari/sheera for breakfast was really nice. A welcome change from the unexciting airline food that I have been having every week for the last several years.

The rest of the flight was quite uneventful as I decided to catch up on some sleep after I wrote this blog post. The landing was on time and quite smooth. There was an airport snafu when we got off the plane though – the gates to the terminal was shut and we had to wait for a few minutes before someone could open then.

Will I fly them again? I reckon so if their schedule is convenient for me – for which they will need to add more frequency on the routes that I usually fly every week."
Munish_Sharma wrote a review May 2016,50,"New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy",redefining the flying experience,"although they are no different from other airliners, but they definitely stand apart on their food front. after having terrible experience of food with other airliners, they serve good portions, and they are fresh, and taste pretty good. desserts are the best, especially chocolate mousse. plus they give you three options of seating, which you can pick according to your budget."
GauravCh14 wrote a review May 2016,10,"New Delhi - Ahmedabad
Domestic
Premium Economy","New Delhi - Ahmedabad
Domestic
Premium Economy","New Delhi - Ahmedabad
Domestic
Premium Economy",Flight Overbooked. Casual staff,I was booked with confirmed ticket on Vistara flight from Delhi to Ahmedabad. Reached on time and still was turned away saying flight is overbooked. I missed my important meeting and had to reschedule everything. The supervisor Nikhil was too casual and seemed least bothered till I started video taping him. I asked him to provide for his manager's number which he denied saying can't provide and asked me to check the details online. This was my first time that I was trying a different flight than Indigo. Will never ever book Vistara. Just because you have Tata's name don't fleece customers. Over booking is your issue not mine. The same chap told me that you also work for hotels and overbook. Hello man you handle your own stuff rather than pointing fingers to others. I have recording and will press for a court case soon against you guys. Don't take people for granted
RushabhGosar wrote a review May 2016,50,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Excellent flying experience,Was on time. Has good seats. Staff was very polite. Food was really good especially the desert. I generally prefer only jet but not I think we have another airline who is going to match the same service levels
AWorldView wrote a review May 2016,40,"Goa - Mumbai
Domestic
Economy","Goa - Mumbai
Domestic
Economy","Goa - Mumbai
Domestic
Economy","Superb aircrafts, best domestic airline","Amazing new , super clean cabins, everything looked sanitised , squeaky clean,and hygienic unlike most other airlines where everything looks used and dirty. .seats are tastefully designed, Crew were vey efficient though its really not necessary to serve a hot meal on 30 mins flight, as descend started with minutes and there was no time to gobble up a hot meal, just a sandwich would be easier to manage..i would love to fly only vistara !! true Tata Airline culture"
